data;fechamento;abertura;maxima;minima;volume;variacao_pct
2006-01-02;33507;33462;33519;32860;72320000,0;0,15
2006-01-03;34541;33507;34563;33507;148380000,0;3,09
2006-01-04;35002;34540;35223;34540;147130000,0;1,33
2006-01-05;34936;35006;35088;34681;142070000,0;-0,19
2006-01-06;35475;35170;35529;34940;115090000,0;1,54
2006-01-09;35337;35475;35601;35108;108990000,0;-0,39
2006-01-10;35049;35338;35338;34686;136990000,0;-0,82
2006-01-11;35952;35050;35953;35050;147850000,0;2,58
2006-01-12;35779;35953;36286;35641;113640000,0;-0,48
2006-01-13;35897;35779;35951;35480;95440000,0;0,33
2006-01-16;36534;35897;36534;35891;63800000,0;1,77
2006-01-17;36119;36534;36534;35817;157510000,0;-1,14
2006-01-18;35805;36115;36115;35380;94830000,0;-0,87
2006-01-19;36858;35813;36979;35813;110280000,0;2,94
2006-01-20;36695;36857;36938;36432;124840000,0;-0,44
2006-01-23;36632;36687;36771;36213;104570000,0;-0,17
2006-01-24;37400;36632;37428;36632;108830000,0;2,1
2006-01-26;38014;37402;38031;37402;168270000,0;1,64
2006-01-27;37822;38018;38804;37688;146820000,0;-0,51
2006-01-30;38242;37824;38276;37501;103240000,0;1,11
2006-01-31;38383;38243;38456;37630;137330000,0;0,37
2006-02-01;38485;38382;38500;37886;263910000,00000003;0,27
2006-02-02;37304;38482;38508;37237;166780000,0;-3,07
2006-02-03;37262;37304;37609;36526;115440000,0;-0,11
2006-02-06;37321;37262;37776;37229;130710000,00000001;0,16
2006-02-07;36562;37320;37376;36556;111070000,0;-2,03
2006-02-08;36499;36553;36784;36183;142040000,0;-0,17
2006-02-09;36882;36501;37177;36501;199890000,0;1,05
2006-02-10;36975;36886;37813;36633;246050000,0;0,25
2006-02-13;36114;36975;37076;36114;130280000,0;-2,33
2006-02-14;36627;36117;36734;35891;157390000,0;1,42
2006-02-15;37239;36629;37447;36422;168410000,0;1,67
2006-02-16;38256;37245;38268;37245;176530000,0;2,73
2006-02-17;38422;38256;38642;38256;111940000,0;0,43
2006-02-20;38539;38418;38678;38032;73390000,0;0,3
2006-02-21;38166;38541;38978;38166;114120000,0;-0,97
2006-02-22;38246;38166;38633;38056;81860000,0;0,21
2006-02-23;38405;38242;38522;37747;110070000,0;0,42
2006-02-24;38610;38406;38610;38337;107630000,0;0,53
2006-03-01;39178;38610;39203;38533;79530000,0;1,47
2006-03-02;39126;39182;39367;38989;86850000,0;-0,13
2006-03-03;39240;39129;39356;38716;96080000,0;0,29
2006-03-06;38354;39241;39395;38348;125160000,0;-2,26
2006-03-07;37423;38350;38350;37130;150700000,0;-2,43
2006-03-08;37289;37421;37421;36446;139700000,0;-0,36
2006-03-09;36312;37289;37739;36084;112320000,0;-2,62
2006-03-10;36891;36328;37161;36218;82280000,0;1,59
2006-03-13;36793;36891;37259;36513;98370000,0;-0,27
2006-03-14;37541;36789;37541;36417;118400000,0;2,03
2006-03-15;38244;37546;38341;37543;144000000,0;1,87
2006-03-16;38157;38245;38578;37962;145580000,0;-0,23
2006-03-17;38049;38159;38268;37769;100440000,0;-0,28
2006-03-20;38204;38049;38500;37978;101770000,0;0,41
2006-03-21;37398;38204;38204;37351;134390000,0;-2,11
2006-03-22;37851;37398;37851;37156;104880000,0;1,21
2006-03-23;37474;37850;38128;37207;199640000,0;-1,0
2006-03-24;37577;37473;37775;37301;86830000,0;0,27
2006-03-27;37641;37577;37893;37153;122450000,0;0,17
2006-03-28;36682;37640;37731;36682;169630000,0;-2,55
2006-03-29;37492;36684;37492;36684;157240000,0;2,21
2006-03-30;37777;37493;38089;37469;114600000,0;0,76
2006-03-31;37952;37783;38016;37619;118950000,0;0,46
2006-04-03;38717;37952;38851;37952;95110000,0;2,02
2006-04-04;38802;38718;39086;38606;127330000,0;0,22
2006-04-05;39053;38803;39054;38475;158410000,0;0,65
2006-04-06;39285;39053;39310;38700;140740000,0;0,59
2006-04-07;38926;39285;39397;38630;169990000,0;-0,91
2006-04-10;38475;38927;38927;38239;120480000,0;-1,16
2006-04-11;37901;38478;38885;37823;137330000,0;-1,49
2006-04-12;38427;37901;38448;37816;177300000,0;1,39
2006-04-13;38082;38426;38479;37984;79020000,0;-0,9
2006-04-17;38462;38086;38698;38086;107050000,0;1,0
2006-04-18;39572;38466;39584;38466;134760000,0;2,89
2006-04-19;39938;39581;40026;39492;85190000,0;0,92
2006-04-20;39775;39941;40278;39435;120670000,0;-0,41
2006-04-24;39751;39775;40089;39616;84980000,0;-0,06
2006-04-25;39738;39753;39953;39577;72650000,0;-0,03
2006-04-26;40410;39739;40422;39739;104240000,0;1,69
2006-04-27;39751;40410;40410;39631;126510000,0;-1,63
2006-04-28;40363;39752;40425;39752;174160000,0;1,54
2006-05-02;41017;40365;41017;40277;121120000,0;1,62
2006-05-03;40920;41016;41068;40574;116270000,0;-0,24
2006-05-04;40976;40926;41258;40894;133380000,0;0,14
2006-05-05;41417;40976;41449;40976;141000000,0;1,08
2006-05-08;41515;41417;41693;41095;106210000,0;0,24
2006-05-09;41979;41505;42016;41446;349070000,0;1,12
2006-05-10;41752;41981;41985;41418;134100000,0;-0,54
2006-05-11;40847;41758;42062;40777;142970000,0;-2,17
2006-05-12;40212;40847;40862;40121;113590000,0;-1,55
2006-05-15;39271;39688;40209;38871;127760000,0;-2,34
2006-05-16;39416;39271;39953;38923;113940000,0;0,37
2006-05-17;38291;39411;39411;38099;214450000,0;-2,85
2006-05-18;37807;38290;38591;37807;184470000,0;-1,26
2006-05-19;37733;37820;38465;37325;210340000,0;-0,2
2006-05-22;36497;37732;37732;35664;233980000,0;-3,28
2006-05-23;36110;36498;37567;36099;211210000,0;-1,06
2006-05-24;35792;36104;36341;34911;191740000,0;-0,88
2006-05-25;37569;35794;37569;35794;157320000,0;4,96
2006-05-26;38630;37574;38630;37574;176940000,0;2,82
2006-05-29;38145;38634;38734;38055;32600000,0;-1,26
2006-05-30;36413;38149;38149;36413;143090000,0;-4,54
2006-05-31;36530;36414;37216;36362;188730000,0;0,32
2006-06-01;37748;36531;37748;36502;142620000,0;3,33
2006-06-02;37942;37750;38437;37411;180040000,0;0,51
2006-06-05;36740;37939;37976;36670;90080000,0;-3,17
2006-06-06;36558;36740;36740;35673;161540000,0;-0,5
2006-06-07;35264;36559;36771;35262;128220000,0;-3,54
2006-06-08;35438;35262;35608;34360;208850000,0;0,49
2006-06-09;35075;35438;36181;35075;78630000,0;-1,02
2006-06-12;33555;35083;35266;33537;131199999,99999999;-4,33
2006-06-13;32848;33535;33582;32824;151010000,0;-2,11
2006-06-14;32941;32848;33474;32057;253850000,0;0,28
2006-06-16;34399;32942;34543;32942;103570000,0;4,43
2006-06-19;33897;34407;34669;33549;93060000,0;-1,46
2006-06-20;33632;33897;34156;33568;84380000,0;-0,78
2006-06-21;34547;33632;34601;33216;103930000,0;2,72
2006-06-22;34317;34544;34714;34226;61810000,0;-0,67
2006-06-23;34661;34314;34864;33880;74790000,0;1,0
2006-06-26;34631;34663;34875;34584;87960000,0;-0,09
2006-06-27;34376;34631;35015;34368;65650000,00000001;-0,74
2006-06-28;34835;34374;34837;34349;93090000,0;1,34
2006-06-29;36487;34835;36487;34835;127970000,0;4,74
2006-06-30;36631;36487;37036;36359;121980000,0;0,39
2006-07-03;37357;36629;37402;36534;100360000,0;1,98
2006-07-04;37367;37358;37601;37188;65930000,00000001;0,03
2006-07-05;36378;37366;37366;36304;160320000,0;-2,65
2006-07-06;36533;36380;36993;36380;78520000,0;0,43
2006-07-07;36102;36541;36796;35850;85910000,0;-1,18
2006-07-10;36141;36107;36427;35863;63700000,0;0,11
2006-07-11;36554;36137;36581;35590;95570000,0;1,14
2006-07-12;36230;36555;36747;36189;79270000,0;-0,89
2006-07-13;35354;36221;36221;35344;65269999,99999999;-2,42
2006-07-14;35350;35353;35651;35001;57670000,0;-0,01
2006-07-17;34866;35344;35469;34814;67460000,0;-1,37
2006-07-18;35130;34871;35311;34591;85040000,0;0,76
2006-07-19;36785;35136;36785;35136;155670000,0;4,71
2006-07-20;35847;36786;37043;35847;83300000,0;-2,55
2006-07-21;35510;35847;36144;35307;80680000,0;-0,94
2006-07-24;36224;35525;36283;35525;79440000,0;2,01
2006-07-25;36681;36223;36709;36011;127240000,0;1,26
2006-07-26;36594;36681;36951;36475;73270000,0;-0,24
2006-07-27;36888;36595;37112;36593;72160000,0;0,8
2006-07-28;37381;36886;37522;36841;126320000,0;1,34
2006-07-31;37077;37381;37399;37077;66819999,99999999;-0,81
2006-08-01;36839;37077;37084;36536;83480000,0;-0,64
2006-08-02;37288;36843;37481;36834;102120000,0;1,22
2006-08-03;37451;37288;37688;36893;77650000,0;0,44
2006-08-04;37848;37462;38172;37462;73280000,0;1,06
2006-08-07;37698;37845;37879;37518;65290000,00000001;-0,4
2006-08-08;37600;37699;38081;37532;101670000,0;-0,26
2006-08-09;37255;37602;38086;37180;112210000,0;-0,92
2006-08-10;37354;37255;37423;36929;100390000,0;0,27
2006-08-11;36944;37354;37502;36886;74680000,0;-1,1
2006-08-14;36557;36950;37184;36490;71850000,0;-1,05
2006-08-15;37296;36559;37417;36559;114350000,0;2,02
2006-08-16;37678;37296;37697;37210;242520000,0;1,02
2006-08-17;37559;37451;38022;37402;106440000,0;-0,32
2006-08-18;37552;37559;37589;37178;76320000,0;-0,02
2006-08-21;37161;37550;37550;37139;115890000,0;-1,04
2006-08-22;36678;37161;37255;36511;86330000,0;-1,3
2006-08-23;35512;36675;36690;35512;145260000,0;-3,18
2006-08-24;35797;35514;35872;35123;89260000,0;0,8
2006-08-25;35958;35795;36128;35586;89310000,0;0,45
2006-08-28;36375;35958;36389;35649;78680000,0;1,16
2006-08-29;36304;36384;36617;36013;59390000,0;-0,2
2006-08-30;36313;36303;36520;36125;144240000,0;0,02
2006-08-31;36232;36313;36606;36013;152050000,0;-0,22
2006-09-01;37329;36232;37329;36232;98950000,0;3,03
2006-09-04;37693;37330;37739;37287;83710000,0;0,98
2006-09-05;37368;37693;37693;37271;104150000,0;-0,86
2006-09-06;36710;37368;37368;36710;99020000,0;-1,76
2006-09-08;36558;36705;36725;36495;80360000,0;-0,41
2006-09-11;35772;36561;36561;35666;158480000,0;-2,15
2006-09-12;36147;35777;36147;35626;127770000,0;1,05
2006-09-13;36550;36147;36726;36034;142780000,0;1,11
2006-09-14;36154;36548;36680;36087;91090000,0;-1,08
2006-09-15;36170;36154;36469;35878;81900000,0;0,04
2006-09-18;36483;36168;36670;36134;68700000,0;0,87
2006-09-19;35886;36477;36487;35555;115660000,0;-1,64
2006-09-20;35197;35889;36069;34928;153830000,0;-1,92
2006-09-21;34830;35199;35332;34624;198930000,0;-1,04
2006-09-22;34799;34829;34897;34397;131280000,0;-0,09
2006-09-25;34973;34803;35054;34127;126960000,0;0,5
2006-09-26;35819;34972;35827;34972;121510000,0;2,42
2006-09-27;36106;35817;36114;35611;152450000,0;0,8
2006-09-28;36486;36105;36487;36031;124880000,0;1,05
2006-09-29;36449;36486;36570;36261;128960000,00000001;-0,1
2006-10-02;37058;36450;37317;36450;149990000,0;1,67
2006-10-03;36438;37057;37057;36438;121790000,0;-1,67
2006-10-04;37749;36441;37780;36441;201050000,0;3,6
2006-10-05;37977;37750;38205;37624;147090000,0;0,6
2006-10-06;37940;37976;37976;37493;88620000,0;-0,1
2006-10-09;38406;37930;38626;37736;111500000,0;1,23
2006-10-10;38655;38411;38778;38407;119440000,0;0,65
2006-10-11;38322;38652;38652;38091;87990000,0;-0,86
2006-10-13;38850;38328;39177;38328;112580000,0;1,38
2006-10-16;39229;38852;39261;38672;110700000,0;0,98
2006-10-17;38898;39226;39226;38672;88850000,0;-0,84
2006-10-18;38686;38898;39446;38557;208400000,0;-0,55
2006-10-19;38920;38595;38940;38561;3890000,0;0,6
2006-10-20;38643;38919;38958;38440;71730000,0;-0,71
2006-10-23;39227;38643;39227;38273;101060000,0;1,51
2006-10-24;39499;39227;39552;39091;74330000,0;0,69
2006-10-25;39563;39499;39721;39341;122630000,0;0,16
2006-10-26;39645;39563;39843;39365;98570000,0;0,21
2006-10-27;39328;39640;39746;39293;115170000,0;-0,8
2006-10-30;38900;39327;39340;38681;94530000,0;-1,09
2006-10-31;39263;38900;39263;38880;166830000,0;0,93
2006-11-01;39930;39279;40104;39279;151360000,0;1,7
2006-11-03;40435;39930;40482;39924;160850000,0;1,26
2006-11-06;41247;40437;41256;40437;171530000,0;2,01
2006-11-07;41048;41247;41402;40863;129699999,99999999;-0,48
2006-11-08;41334;41042;41345;40624;142110000,0;0,7
2006-11-09;40815;41334;41813;40657;140120000,0;-1,26
2006-11-10;40720;40815;40942;40322;163280000,0;-0,23
2006-11-13;40606;40724;40724;40038;116860000,0;-0,28
2006-11-14;41291;40607;41342;40607;141770000,0;1,69
2006-11-16;41162;41296;41781;41153;157410000,0;-0,31
2006-11-17;41029;41164;41164;40482;117270000,0;-0,32
2006-11-21;41570;41029;41570;40986;118530000,0;1,32
2006-11-22;41913;41579;41951;41308;109890000,0;0,83
2006-11-23;42070;41913;42308;41913;91750000,0;0,37
2006-11-24;41758;42071;42071;41468;92540000,0;-0,74
2006-11-27;40915;41758;41758;40722;159520000,0;-2,02
2006-11-28;41043;40915;41083;40428;955370000,0;0,31
2006-11-29;41970;41041;41988;41041;146200000,0;2,26
2006-11-30;41932;41971;42175;41497;141200000,0;-0,09
2006-12-01;41327;41930;42095;41192;84180000,0;-1,44
2006-12-04;42654;41329;42660;41282;86580000,0;3,21
2006-12-05;43157;42652;43261;42636;97890000,0;1,18
2006-12-06;43096;43158;43422;42831;87840000,0;-0,14
2006-12-07;42909;43097;43506;42758;81580000,0;-0,43
2006-12-08;42978;42910;43303;42818;66400000,00000001;0,16
2006-12-11;43297;42968;43432;42968;99180000,0;0,74
2006-12-12;43018;43297;43297;42794;94210000,0;-0,64
2006-12-13;43285;43026;43394;42783;194330000,0;0,62
2006-12-14;43755;43291;43797;43291;155100000,0;1,09
2006-12-15;43596;43755;44263;43447;140260000,0;-0,36
2006-12-18;43509;43596;44048;43400;138330000,0;-0,2
2006-12-19;43590;43038;43590;42891;119390000,0;0,19
2006-12-20;43502;43592;43946;43379;111490000,0;-0,2
2006-12-21;43385;43505;43689;43100;80740000,0;-0,27
2006-12-22;43356;43385;43602;43125;65730000,00000001;-0,07
2006-12-26;43603;43356;43611;43356;47330000,0;0,57
2006-12-27;44526;43602;44526;43602;101320000,0;2,12
2006-12-28;44474;44526;44675;44373;113110000,0;-0,12
2007-01-02;45383;44476;45388;44476;75560000,0;2,04
2007-01-03;44445;45379;45379;44284;122370000,0;-2,07
2007-01-04;44020;44442;44442;43623;86580000,0;-0,96
2007-01-05;42245;44019;44081;42160;164060000,0;-4,03
2007-01-08;42830;42249;42926;42144;114010000,0;1,38
2007-01-09;42007;42831;43001;41438;112990000,0;-1,92
2007-01-10;42336;42001;42336;41266;110760000,0;0,78
2007-01-11;42670;42336;43128;41940;84170000,0;0,79
2007-01-12;43095;42669;43188;42526;96840000,0;1,0
2007-01-15;42919;43095;43473;42875;45030000,0;-0,41
2007-01-16;42624;42916;42916;42415;93090000,0;-0,69
2007-01-17;42735;42626;42930;42252;73000000,0;0,26
2007-01-18;42478;42741;43402;42407;97200000,0;-0,6
2007-01-19;43428;42477;43428;42477;651000000,0;2,24
2007-01-22;43553;43431;43879;43183;70800000,0;0,29
2007-01-23;44177;43549;44243;43432;109920000,0;1,43
2007-01-24;44687;44177;44808;44041;114650000,0;1,15
2007-01-26;44412;44687;44687;43870;102460000,0;-0,62
2007-01-29;43573;44414;44435;43555;95140000,0;-1,89
2007-01-30;44044;43573;44065;43508;110700000,0;1,08
2007-01-31;44642;44046;44643;43824;131509999,99999999;1,36
2007-02-01;44815;44642;45212;44642;120500000,0;0,39
2007-02-02;44998;44815;45204;44597;106510000,0;0,41
2007-02-05;45286;44999;45286;44851;79480000,0;0,64
2007-02-06;45352;45287;45486;45038;109400000,0;0,15
2007-02-07;44588;45352;45425;44488;114290000,0;-1,68
2007-02-08;44892;44585;44892;44070;124660000,0;0,68
2007-02-09;44284;44894;45050;44180;133300000,00000001;-1,35
2007-02-12;43935;44286;44464;43850;94840000,0;-0,79
2007-02-13;45197;43932;45197;43932;116710000,0;2,87
2007-02-14;45996;45198;46106;45198;232270000,0;1,77
2007-02-15;45955;45996;46178;45734;140010000,0;-0,09
2007-02-16;45849;45955;45966;45614;107390000,0;-0,23
2007-02-20;45849;45955;45966;45614;107390000,0;0,0
2007-02-21;46090;45849;46095;45558;73070000,0;0,53
2007-02-22;46452;46097;46752;46097;121580000,0;0,79
2007-02-23;46016;46452;46517;45813;76530000,0;-0,94
2007-02-26;46207;46021;46450;45885;94900000,0;0,42
2007-02-27;43145;46190;46190;42571;189350000,0;-6,63
2007-02-28;43892;43150;43923;43122;176100000,0;1,73
2007-03-01;43517;43886;43886;42037;131229999,99999999;-0,85
2007-03-02;42370;43518;43518;42297;199570000,0;-2,64
2007-03-05;41179;42370;42370;41117;123680000,0;-2,81
2007-03-06;43218;41192;43218;41192;119200000,0;4,95
2007-03-07;42667;43224;43396;42660;128350000,0;-1,27
2007-03-08;43466;42672;43726;42672;85350000,0;1,87
2007-03-09;44133;43466;44173;43466;129009999,99999999;1,53
2007-03-12;44249;44133;44406;43845;116190000,0;0,26
2007-03-13;42749;44249;44249;42724;159220000,0;-3,39
2007-03-14;43288;42749;43290;42051;160330000,0;1,26
2007-03-15;43278;43289;43573;42951;136950000,0;-0,02
2007-03-16;42730;43278;43568;42598;112350000,0;-1,27
2007-03-19;43713;42734;43714;42734;142700000,0;2,3
2007-03-20;44351;43713;44353;43679;165680000,0;1,46
2007-03-21;45631;44350;45631;44350;201400000,0;2,89
2007-03-22;45424;45631;45950;45272;139700000,0;-0,45
2007-03-23;45533;45425;45759;45168;82310000,0;0,24
2007-03-26;45645;45533;45712;44965;78420000,0;0,25
2007-03-27;45207;45646;45646;45143;95100000,0;-0,96
2007-03-28;44484;45204;45204;44315;132180000,0;-1,6
2007-03-29;45355;44493;45570;44493;134400000,0;1,96
2007-03-30;45805;45355;45805;45138;124970000,0;0,99
2007-04-02;45597;45805;45805;45225;141630000,0;-0,45
2007-04-03;46288;45601;46481;45601;208960000,0;1,52
2007-04-04;46554;46290;46692;46113;121560000,0;0,57
2007-04-05;46647;46555;46767;46418;113830000,0;0,2
2007-04-09;46855;46650;47239;46650;124570000,0;0,45
2007-04-10;47174;46855;47234;46822;165430000,0;0,68
2007-04-11;46939;47173;47573;46680;169050000,0;-0,5
2007-04-12;47347;46941;47389;46506;117210000,0;0,87
2007-04-13;47926;47347;47968;47267;122910000,0;1,22
2007-04-16;48921;47925;49022;47925;155060000,0;2,08
2007-04-17;48755;48923;49156;48631;140110000,0;-0,34
2007-04-18;48710;48760;49339;48456;190930000,0;-0,09
2007-04-19;48762;48705;48837;47917;168340000,0;0,11
2007-04-20;49408;48763;49459;48763;155980000,0;1,32
2007-04-23;49162;49409;49477;49097;84800000,0;-0,5
2007-04-24;49071;49162;49259;48602;85150000,0;-0,19
2007-04-25;49676;49072;49816;49072;139460000,0;1,23
2007-04-26;49068;49678;49856;49060;130520000,00000001;-1,22
2007-04-27;49230;49067;49232;48311;97450000,0;0,33
2007-04-30;48956;49222;49482;48744;155710000,0;-0,56
2007-05-02;49472;48955;49630;48953;82440000,0;1,05
2007-05-03;50218;49472;50318;49472;61500000,0;1,51
2007-05-04;50598;50218;50898;50218;48750000,0;0,76
2007-05-07;50282;50591;50618;50154;30580000,0;-0,62
2007-05-08;50278;50276;50369;49526;58600000,0;-0,01
2007-05-09;51300;50277;51369;50149;129550000,00000001;2,03
2007-05-10;50235;51298;51298;50205;183380000,0;-2,08
2007-05-11;50902;50235;51083;50235;146070000,0;1,33
2007-05-14;50511;50910;51066;50298;82390000,0;-0,77
2007-05-15;50518;50511;51042;50370;88110000,0;0,01
2007-05-16;51738;50518;51738;50518;154950000,0;2,41
2007-05-17;51631;51741;51959;51374;100340000,0;-0,21
2007-05-18;52078;51633;52088;51499;103170000,0;0,87
2007-05-21;52423;52078;52691;52078;128960000,00000001;0,66
2007-05-22;52208;52424;52560;52039;54600000,0;-0,41
2007-05-23;51812;52210;52505;51670;177390000,0;-0,76
2007-05-24;50531;51813;51891;50214;104110000,0;-2,47
2007-05-25;51618;50541;51633;50541;93920000,0;2,15
2007-05-28;52120;51616;52209;51616;58690000,0;0,97
2007-05-29;51713;52121;52545;51271;158100000,0;-0,78
2007-05-30;52528;51706;52595;50607;140480000,0;1,58
2007-05-31;52268;52536;52877;52098;125170000,0;-0,49
2007-06-01;53423;52271;53423;52271;148690000,0;2,21
2007-06-04;53243;53423;53423;52651;90060000,0;-0,34
2007-06-05;53162;53245;53271;52673;89870000,0;-0,15
2007-06-06;52049;53162;53162;51869;92940000,0;-2,09
2007-06-08;52330;52045;52500;50884;84330000,0;0,54
2007-06-11;52777;52324;52952;52184;81570000,0;0,85
2007-06-12;51797;52776;52776;51643;75770000,0;-1,86
2007-06-13;52994;51799;53226;51799;175650000,0;2,31
2007-06-14;53713;53011;53798;53009;97860000,0;1,36
2007-06-15;54519;53723;54726;53723;123500000,0;1,5
2007-06-18;54730;54519;55000;54355;115680000,0;0,39
2007-06-19;54644;54730;54797;54450;99300000,0;-0,16
2007-06-20;54029;54644;55003;54029;120530000,0;-1,13
2007-06-21;54657;54030;54844;53911;103580000,0;1,16
2007-06-22;54267;54644;54644;53952;94640000,0;-0,71
2007-06-25;54042;54270;54605;53605;84710000,0;-0,41
2007-06-26;53852;54045;54413;53842;68430000,0;-0,35
2007-06-27;54143;53852;54164;53202;86420000,0;0,54
2007-06-28;54147;54154;54648;54147;89190000,0;0,01
2007-06-29;54392;54150;54783;53958;85400000,0;0,45
2007-07-02;55371;54396;55386;54396;67220000,0;1,8
2007-07-03;55700;55371;55783;55259;33760000,0;0,59
2007-07-04;55696;55698;56000;55598;23830000,0;-0,01
2007-07-05;55932;55696;55932;55345;54020000,0;0,42
2007-07-06;56444;55932;56444;55932;39110000,0;0,92
2007-07-10;55883;56444;56544;55678;50770000,0;-0,99
2007-07-11;56356;55882;56495;55628;42580000,0;0,85
2007-07-12;57613;56380;57676;56378;43540000,0;2,23
2007-07-13;57644;57613;57983;57327;49970000,0;0,05
2007-07-16;57374;57644;57666;57035;51590000,0;-0,47
2007-07-17;57660;57376;57799;57307;49240000,0;0,5
2007-07-18;57556;57660;57660;56903;33930000,0;-0,18
2007-07-19;58125;57556;58293;57556;47260000,0;0,99
2007-07-20;57443;58125;58125;57103;36500000,0;-1,17
2007-07-23;58037;57443;58070;57443;40730000,0;1,03
2007-07-24;55795;58036;58057;55165;61820000,0;-3,86
2007-07-25;56001;55797;56409;54520;79980000,0;0,37
2007-07-26;53893;55998;55998;52627;80240000,0;-3,76
2007-07-27;52922;53893;54407;52922;64170000,0;-1,8
2007-07-30;54573;52925;54790;52925;46190000,0;3,12
2007-07-31;54182;54602;55662;54169;60290000,0;-0,72
2007-08-01;54234;54170;54234;53036;60580000,0;0,1
2007-08-02;54691;54245;54959;54202;46540000,0;0,84
2007-08-03;52846;54697;54725;52575;83120000,0;-3,37
2007-08-06;53091;52846;53207;51317;81610000,0;0,46
2007-08-07;53802;53092;54113;52746;37270000,0;1,34
2007-08-08;55241;53804;55616;53804;64400000,00000001;2,67
2007-08-09;53431;55213;55213;53324;50740000,0;-3,28
2007-08-10;52638;53431;53431;51682;58810000,0;-1,48
2007-08-13;52434;52647;53670;52202;48390000,0;-0,39
2007-08-14;50912;52434;52945;50912;49400000,0;-2,9
2007-08-15;49285;50912;51286;49106;108090000,0;-3,2
2007-08-16;48016;49281;49281;44938;94940000,0;-2,57
2007-08-17;48559;48026;49588;46877;69140000,0;1,13
2007-08-20;49206;48561;49574;48561;40150000,0;1,33
2007-08-21;49815;49208;50064;48739;25610000,0;1,24
2007-08-22;51745;49815;51749;49815;26170000,0;3,87
2007-08-23;51848;51745;52351;51082;18680000,0;0,2
2007-08-24;52998;51845;52998;51390;48700000,0;2,22
2007-08-27;53078;52995;53396;52502;23480000,0;0,15
2007-08-28;51645;53072;53072;51390;20720000,0;-2,7
2007-08-29;52735;51648;52810;51647;20050000,0;2,11
2007-08-30;52858;52728;53645;52223;28670000,0;0,23
2007-08-31;54637;52874;54715;52874;46500000,0;3,37
2007-09-03;54833;54641;54998;54519;5240000,0;0,36
2007-09-04;55250;54834;55566;54588;9580000,0;0,76
2007-09-05;54408;55243;55243;54156;2830000,0;-1,52
2007-09-06;54569;54413;55094;54413;5900000,0;0,3
2007-09-10;52653;54554;54554;52321;4080000,0;-3,51
2007-09-11;53921;52660;53954;52660;4890000,0;2,41
2007-09-12;53883;53922;54622;53718;5600000,0;-0,07
2007-09-13;54908;53883;55087;53883;3630000,0;1,9
2007-09-14;54671;54909;55465;54378;5840000,0;-0,43
2007-09-17;54341;54671;54733;53691;4179999,9999999995;-0,6
2007-09-18;56666;54351;56844;54351;7550000,0;4,28
2007-09-19;57264;56675;58079;56675;7790000,0;1,06
2007-09-20;56906;57263;57609;56607;4660000,0;-0,63
2007-09-21;57799;56919;57899;56919;7360000,0;1,57
2007-09-24;58719;57799;58719;57799;5820000,0;1,59
2007-09-25;58858;58717;58862;57969;3460000,0;0,24
2007-09-26;59715;58859;59825;58859;6100000,0;1,46
2007-09-27;61052;59713;61052;59713;6390000,0;2,24
2007-09-28;60465;61054;61054;60086;5430000,0;-0,96
2007-10-01;62340;60465;62355;60465;15390000,0;3,1
2007-10-02;62017;62341;62356;61241;6100000,0;-0,52
2007-10-03;60099;62021;62021;60094;6850000,0;-3,09
2007-10-04;60407;60102;61080;59536;8710000,0;0,51
2007-10-05;62319;60408;62704;60408;9080000,0;3,17
2007-10-08;62661;62319;62725;61841;4080000,0;0,55
2007-10-09;63549;62661;63658;62661;7510000,0;1,42
2007-10-10;63197;63550;63565;62894;4720000,0;-0,55
2007-10-11;62456;63197;64169;61487;5270000,0;-1,17
2007-10-15;62969;62455;63841;62411;520870,0;0,82
2007-10-16;61718;62965;62965;61565;4900000,0;-1,99
2007-10-17;63194;61720;63194;61460;7640000,0;2,39
2007-10-18;63261;63192;63322;61943;4540000,0;0,11
2007-10-19;60894;63270;63349;60883;5450000,0;-3,74
2007-10-22;61215;60884;61379;59473;4190000,0000000005;0,53
2007-10-23;62697;61214;62773;61214;7590000,0;2,42
2007-10-24;62625;62693;62816;61448;7750000,0;-0,11
2007-10-25;62341;62628;63206;61968;6490000,0;-0,45
2007-10-26;64276;62346;64320;62346;6240000,0;3,1
2007-10-29;65044;64275;65670;64275;7740000,0;1,19
2007-10-30;64383;65044;65147;64264;7820000,0;-1,02
2007-10-31;65318;64385;65949;64385;4320000,0;1,45
2007-11-01;64050;65317;65317;63774;6190000,0;-1,94
2007-11-05;62960;64049;64049;62720;9280000,0;-1,7
2007-11-06;64503;62967;64524;62967;4560000,0;2,45
2007-11-07;63501;64503;64603;63223;112100,0;-1,55
2007-11-08;63562;63503;65283;63140;7200000,0;0,1
2007-11-09;64321;63571;65281;62279;6870000,0;1,19
2007-11-12;61527;64321;64321;61452;5390000,0;-4,34
2007-11-13;62927;61526;62933;61034;5980000,0;2,28
2007-11-14;64631;62919;64896;62919;10890000,0;2,71
2007-11-16;64609;64634;64802;63627;4450000,0;-0,03
2007-11-19;62336;64609;64609;62321;3820000,0;-3,52
2007-11-21;60582;62335;62335;59847;6540000,0;-2,81
2007-11-22;60653;60582;61102;60124;2220000,0;0,12
2007-11-23;60971;60662;61334;60662;8920000,0;0,52
2007-11-26;59069;60973;61560;59067;6200000,0;-3,12
2007-11-27;59432;59067;59971;58096;6150000,0;0,61
2007-11-28;61715;59432;61858;59432;6120000,0;3,84
