Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,retorno_diario,retorno_diario_pct,target
2006-01-03,34.541,33.507,34.563,33.507,148380000.0,3.09,0.030859223445847128,3.085922344584713,1
2006-01-04,35.002,34.54,35.223,34.54,147130000.0,1.33,0.013346457832720704,1.3346457832720704,0
2006-01-05,34.936,35.006,35.088,34.681,142070000.0,-0.19,-0.0018856065367693908,-0.18856065367693908,1
2006-01-06,35.475,35.17,35.529,34.94,115090000.0,1.54,0.015428211586901774,1.5428211586901774,0
2006-01-09,35.337,35.475,35.601,35.108,108990000.0,-0.39,-0.003890063424947132,-0.3890063424947132,0
2006-01-10,35.049,35.338,35.338,34.686,136990000.0,-0.82,-0.008150097631377973,-0.8150097631377973,1
2006-01-11,35.952,35.05,35.953,35.05,147850000.0,2.58,0.025763930497303633,2.5763930497303633,0
2006-01-12,35.779,35.953,36.286,35.641,113640000.0,-0.48,-0.004811971517578839,-0.4811971517578839,1
2006-01-13,35.897,35.779,35.951,35.48,95440000.0,0.33,0.0032980239805471268,0.3298023980547127,1
2006-01-16,36.534,35.897,36.534,35.891,63800000.0,1.77,0.01774521547761654,1.7745215477616538,0
2006-01-17,36.119,36.534,36.534,35.817,157510000.0,-1.14,-0.011359281764931284,-1.1359281764931284,0
2006-01-18,35.805,36.115,36.115,35.38,94830000.0,-0.87,-0.008693485423184488,-0.8693485423184488,1
2006-01-19,36.858,35.813,36.979,35.813,110280000.0,2.94,0.029409300377042147,2.9409300377042147,0
2006-01-20,36.695,36.857,36.938,36.432,124840000.0,-0.44,-0.004422377774160213,-0.4422377774160213,0
2006-01-23,36.632,36.687,36.771,36.213,104570000.0,-0.17,-0.0017168551573784052,-0.17168551573784052,1
2006-01-24,37.4,36.632,37.428,36.632,108830000.0,2.1,0.02096527626119249,2.096527626119249,1
2006-01-26,38.014,37.402,38.031,37.402,168270000.0,1.64,0.01641711229946541,1.6417112299465408,0
2006-01-27,37.822,38.018,38.804,37.688,146820000.0,-0.51,-0.005050770768664226,-0.5050770768664226,1
2006-01-30,38.242,37.824,38.276,37.501,103240000.0,1.11,0.011104648088414049,1.1104648088414049,1
2006-01-31,38.383,38.243,38.456,37.63,137330000.0,0.37,0.0036870456566080456,0.36870456566080456,1
2006-02-01,38.485,38.382,38.5,37.886,263910000.00000003,0.27,0.0026574264648411283,0.26574264648411283,0
2006-02-02,37.304,38.482,38.508,37.237,166780000.0,-3.07,-0.030687280758737057,-3.0687280758737057,0
2006-02-03,37.262,37.304,37.609,36.526,115440000.0,-0.11,-0.0011258846236329445,-0.11258846236329445,1
2006-02-06,37.321,37.262,37.776,37.229,130710000.00000001,0.16,0.0015833825344855335,0.15833825344855335,0
2006-02-07,36.562,37.32,37.376,36.556,111070000.0,-2.03,-0.02033707564106002,-2.033707564106002,0
2006-02-08,36.499,36.553,36.784,36.183,142040000.0,-0.17,-0.001723100486844098,-0.1723100486844098,1
2006-02-09,36.882,36.501,37.177,36.501,199890000.0,1.05,0.01049343817638837,1.049343817638837,1
2006-02-10,36.975,36.886,37.813,36.633,246050000.0,0.25,0.002521555230193595,0.2521555230193595,0
2006-02-13,36.114,36.975,37.076,36.114,130280000.0,-2.33,-0.023286004056795262,-2.328600405679526,1
2006-02-14,36.627,36.117,36.734,35.891,157390000.0,1.42,0.014205017444758328,1.4205017444758328,1
2006-02-15,37.239,36.629,37.447,36.422,168410000.0,1.67,0.01670898517487096,1.670898517487096,1
2006-02-16,38.256,37.245,38.268,37.245,176530000.0,2.73,0.027310078143881533,2.7310078143881533,1
2006-02-17,38.422,38.256,38.642,38.256,111940000.0,0.43,0.004339188624006507,0.4339188624006507,1
2006-02-20,38.539,38.418,38.678,38.032,73390000.0,0.3,0.0030451303940453034,0.30451303940453034,0
2006-02-21,38.166,38.541,38.978,38.166,114120000.0,-0.97,-0.009678507485923471,-0.9678507485923471,1
2006-02-22,38.246,38.166,38.633,38.056,81860000.0,0.21,0.00209610648220937,0.209610648220937,1
2006-02-23,38.405,38.242,38.522,37.747,110070000.0,0.42,0.004157297495162915,0.4157297495162915,1
2006-02-24,38.61,38.406,38.61,38.337,107630000.0,0.53,0.005337846634552834,0.5337846634552834,1
2006-03-01,39.178,38.61,39.203,38.533,79530000.0,1.47,0.014711214711214726,1.4711214711214726,0
2006-03-02,39.126,39.182,39.367,38.989,86850000.0,-0.13,-0.0013272755117668122,-0.13272755117668122,1
2006-03-03,39.24,39.129,39.356,38.716,96080000.0,0.29,0.0029136635485356166,0.29136635485356166,0
2006-03-06,38.354,39.241,39.395,38.348,125160000.0,-2.26,-0.02257900101936805,-2.257900101936805,0
2006-03-07,37.423,38.35,38.35,37.13,150700000.0,-2.43,-0.024273869739792397,-2.4273869739792397,0
2006-03-08,37.289,37.421,37.421,36.446,139700000.0,-0.36,-0.003580685674585138,-0.3580685674585138,0
2006-03-09,36.312,37.289,37.739,36.084,112320000.0,-2.62,-0.026200756255196023,-2.6200756255196023,1
2006-03-10,36.891,36.328,37.161,36.218,82280000.0,1.59,0.01594514210178466,1.594514210178466,0
2006-03-13,36.793,36.891,37.259,36.513,98370000.0,-0.27,-0.0026564744788701855,-0.26564744788701855,1
2006-03-14,37.541,36.789,37.541,36.417,118400000.0,2.03,0.02032995406734961,2.032995406734961,1
2006-03-15,38.244,37.546,38.341,37.543,144000000.0,1.87,0.018726192695985855,1.8726192695985855,0
2006-03-16,38.157,38.245,38.578,37.962,145580000.0,-0.23,-0.0022748666457483857,-0.22748666457483857,0
2006-03-17,38.049,38.159,38.268,37.769,100440000.0,-0.28,-0.0028304111958487033,-0.2830411195848703,1
2006-03-20,38.204,38.049,38.5,37.978,101770000.0,0.41,0.004073694446634635,0.4073694446634635,0
2006-03-21,37.398,38.204,38.204,37.351,134390000.0,-2.11,-0.02109726730185313,-2.109726730185313,1
2006-03-22,37.851,37.398,37.851,37.156,104880000.0,1.21,0.012112947216428527,1.2112947216428527,0
2006-03-23,37.474,37.85,38.128,37.207,199640000.0,-1.0,-0.009960106734300367,-0.9960106734300367,1
2006-03-24,37.577,37.473,37.775,37.301,86830000.0,0.27,0.002748572343491462,0.2748572343491462,1
2006-03-27,37.641,37.577,37.893,37.153,122450000.0,0.17,0.001703169491976464,0.1703169491976464,0
2006-03-28,36.682,37.64,37.731,36.682,169630000.0,-2.55,-0.02547753779123818,-2.547753779123818,1
2006-03-29,37.492,36.684,37.492,36.684,157240000.0,2.21,0.022081674935935824,2.2081674935935824,1
2006-03-30,37.777,37.493,38.089,37.469,114600000.0,0.76,0.00760162167929157,0.760162167929157,1
2006-03-31,37.952,37.783,38.016,37.619,118950000.0,0.46,0.004632448315112336,0.46324483151123363,1
2006-04-03,38.717,37.952,38.851,37.952,95110000.0,2.02,0.02015704047217537,2.015704047217537,1
2006-04-04,38.802,38.718,39.086,38.606,127330000.0,0.22,0.0021954180334220474,0.21954180334220474,1
2006-04-05,39.053,38.803,39.054,38.475,158410000.0,0.65,0.00646873872480791,0.646873872480791,1
2006-04-06,39.285,39.053,39.31,38.7,140740000.0,0.59,0.005940644764806713,0.5940644764806713,0
2006-04-07,38.926,39.285,39.397,38.63,169990000.0,-0.91,-0.009138347969962934,-0.9138347969962934,0
2006-04-10,38.475,38.927,38.927,38.239,120480000.0,-1.16,-0.011586086420387387,-1.1586086420387387,0
2006-04-11,37.901,38.478,38.885,37.823,137330000.0,-1.49,-0.014918778427550294,-1.4918778427550294,1
2006-04-12,38.427,37.901,38.448,37.816,177300000.0,1.39,0.013878261787287904,1.3878261787287904,0
2006-04-13,38.082,38.426,38.479,37.984,79020000.0,-0.9,-0.008978062299945355,-0.8978062299945355,1
2006-04-17,38.462,38.086,38.698,38.086,107050000.0,1.0,0.009978467517462342,0.9978467517462342,1
2006-04-18,39.572,38.466,39.584,38.466,134760000.0,2.89,0.028859653684155884,2.8859653684155884,1
2006-04-19,39.938,39.581,40.026,39.492,85190000.0,0.92,0.009248963913878416,0.9248963913878416,0
2006-04-20,39.775,39.941,40.278,39.435,120670000.0,-0.41,-0.004081326055385914,-0.40813260553859143,0
2006-04-24,39.751,39.775,40.089,39.616,84980000.0,-0.06,-0.0006033940917662406,-0.06033940917662406,0
2006-04-25,39.738,39.753,39.953,39.577,72650000.0,-0.03,-0.00032703579784154613,-0.03270357978415461,1
2006-04-26,40.41,39.739,40.422,39.739,104240000.0,1.69,0.01691076551411741,1.691076551411741,0
2006-04-27,39.751,40.41,40.41,39.631,126510000.0,-1.63,-0.01630784459292256,-1.630784459292256,1
2006-04-28,40.363,39.752,40.425,39.752,174160000.0,1.54,0.015395839098387487,1.5395839098387487,1
2006-05-02,41.017,40.365,41.017,40.277,121120000.0,1.62,0.016202958154745817,1.6202958154745817,0
2006-05-03,40.92,41.016,41.068,40.574,116270000.0,-0.24,-0.0023648731013969915,-0.23648731013969915,1
2006-05-04,40.976,40.926,41.258,40.894,133380000.0,0.14,0.001368523949168976,0.1368523949168976,1
2006-05-05,41.417,40.976,41.449,40.976,141000000.0,1.08,0.010762397500976295,1.0762397500976295,1
2006-05-08,41.515,41.417,41.693,41.095,106210000.0,0.24,0.0023661781394113124,0.23661781394113124,1
2006-05-09,41.979,41.505,42.016,41.446,349070000.0,1.12,0.011176683126580711,1.117668312658071,0
2006-05-10,41.752,41.981,41.985,41.418,134100000.0,-0.54,-0.005407465637580655,-0.5407465637580655,0
2006-05-11,40.847,41.758,42.062,40.777,142970000.0,-2.17,-0.02167560835409088,-2.167560835409088,0
2006-05-12,40.212,40.847,40.862,40.121,113590000.0,-1.55,-0.015545817318285304,-1.5545817318285304,0
2006-05-15,39.271,39.688,40.209,38.871,127760000.0,-2.34,-0.023400974833383104,-2.3400974833383104,1
2006-05-16,39.416,39.271,39.953,38.923,113940000.0,0.37,0.00369229202210275,0.369229202210275,0
2006-05-17,38.291,39.411,39.411,38.099,214450000.0,-2.85,-0.028541708950679978,-2.854170895067998,0
2006-05-18,37.807,38.29,38.591,37.807,184470000.0,-1.26,-0.012640045963803415,-1.2640045963803415,0
2006-05-19,37.733,37.82,38.465,37.325,210340000.0,-0.2,-0.0019573094929511425,-0.19573094929511425,0
2006-05-22,36.497,37.732,37.732,35.664,233980000.0,-3.28,-0.032756473113719986,-3.2756473113719986,0
2006-05-23,36.11,36.498,37.567,36.099,211210000.0,-1.06,-0.010603611255719625,-1.0603611255719625,0
2006-05-24,35.792,36.104,36.341,34.911,191740000.0,-0.88,-0.008806424813071145,-0.8806424813071145,1
2006-05-25,37.569,35.794,37.569,35.794,157320000.0,4.96,0.04964796602592769,4.964796602592769,1
2006-05-26,38.63,37.574,38.63,37.574,176940000.0,2.82,0.028241369213979572,2.8241369213979572,0
2006-05-29,38.145,38.634,38.734,38.055,32600000.0,-1.26,-0.012555009060315814,-1.2555009060315814,0
2006-05-30,36.413,38.149,38.149,36.413,143090000.0,-4.54,-0.04540568881898033,-4.540568881898032,1
2006-05-31,36.53,36.414,37.216,36.362,188730000.0,0.32,0.003213138164941176,0.3213138164941176,1
2006-06-01,37.748,36.531,37.748,36.502,142620000.0,3.33,0.03334245825349025,3.334245825349025,1
2006-06-02,37.942,37.75,38.437,37.411,180040000.0,0.51,0.0051393451308678895,0.513934513086789,0
2006-06-05,36.74,37.939,37.976,36.67,90080000.0,-3.17,-0.031679932528596244,-3.1679932528596244,0
2006-06-06,36.558,36.74,36.74,35.673,161540000.0,-0.5,-0.004953728905824795,-0.49537289058247946,0
2006-06-07,35.264,36.559,36.771,35.262,128220000.0,-3.54,-0.03539580939876352,-3.5395809398763523,1
2006-06-08,35.438,35.262,35.608,34.36,208850000.0,0.49,0.004934210526315708,0.49342105263157077,0
2006-06-09,35.075,35.438,36.181,35.075,78630000.0,-1.02,-0.010243241717929896,-1.0243241717929896,0
2006-06-12,33.555,35.083,35.266,33.537,131199999.99999999,-4.33,-0.04333570919458307,-4.333570919458307,0
2006-06-13,32.848,33.535,33.582,32.824,151010000.0,-2.11,-0.02106988526300102,-2.106988526300102,1
2006-06-14,32.941,32.848,33.474,32.057,253850000.0,0.28,0.0028312226010716035,0.28312226010716035,1
2006-06-16,34.399,32.942,34.543,32.942,103570000.0,4.43,0.04426095139795394,4.426095139795394,0
2006-06-19,33.897,34.407,34.669,33.549,93060000.0,-1.46,-0.014593447483938538,-1.4593447483938538,0
2006-06-20,33.632,33.897,34.156,33.568,84380000.0,-0.78,-0.007817800985337908,-0.7817800985337908,1
2006-06-21,34.547,33.632,34.601,33.216,103930000.0,2.72,0.027206232159847632,2.720623215984763,0
2006-06-22,34.317,34.544,34.714,34.226,61810000.0,-0.67,-0.006657596896980866,-0.6657596896980866,1
2006-06-23,34.661,34.314,34.864,33.88,74790000.0,1.0,0.010024186263368096,1.0024186263368096,0
2006-06-26,34.631,34.663,34.875,34.584,87960000.0,-0.09,-0.0008655260956118571,-0.08655260956118571,0
2006-06-27,34.376,34.631,35.015,34.368,65650000.00000001,-0.74,-0.007363344979931297,-0.7363344979931297,1
2006-06-28,34.835,34.374,34.837,34.349,93090000.0,1.34,0.013352338841051914,1.3352338841051914,1
2006-06-29,36.487,34.835,36.487,34.835,127970000.0,4.74,0.04742356825032301,4.742356825032301,1
2006-06-30,36.631,36.487,37.036,36.359,121980000.0,0.39,0.003946611121769417,0.39466111217694166,1
2006-07-03,37.357,36.629,37.402,36.534,100360000.0,1.98,0.01981927875296874,1.9819278752968739,1
2006-07-04,37.367,37.358,37.601,37.188,65930000.00000001,0.03,0.0002676874481355451,0.026768744813554513,0
2006-07-05,36.378,37.366,37.366,36.304,160320000.0,-2.65,-0.026467203682393525,-2.6467203682393525,1
2006-07-06,36.533,36.38,36.993,36.38,78520000.0,0.43,0.004260816977293969,0.42608169772939686,0
2006-07-07,36.102,36.541,36.796,35.85,85910000.0,-1.18,-0.011797552897380603,-1.1797552897380603,1
2006-07-10,36.141,36.107,36.427,35.863,63700000.0,0.11,0.0010802725610770114,0.10802725610770114,1
2006-07-11,36.554,36.137,36.581,35.59,95570000.0,1.14,0.011427464652334018,1.1427464652334018,0
2006-07-12,36.23,36.555,36.747,36.189,79270000.0,-0.89,-0.008863599058926641,-0.8863599058926641,0
2006-07-13,35.354,36.221,36.221,35.344,65269999.99999999,-2.42,-0.02417885730057956,-2.417885730057956,0
2006-07-14,35.35,35.353,35.651,35.001,57670000.0,-0.01,-0.00011314137014195591,-0.011314137014195591,0
2006-07-17,34.866,35.344,35.469,34.814,67460000.0,-1.37,-0.013691654879773751,-1.3691654879773751,1
2006-07-18,35.13,34.871,35.311,34.591,85040000.0,0.76,0.0075718464980210065,0.7571846498021007,1
2006-07-19,36.785,35.136,36.785,35.136,155670000.0,4.71,0.047110731568459796,4.71107315684598,0
2006-07-20,35.847,36.786,37.043,35.847,83300000.0,-2.55,-0.025499524262606932,-2.549952426260693,0
2006-07-21,35.51,35.847,36.144,35.307,80680000.0,-0.94,-0.009401065640081585,-0.9401065640081585,1
2006-07-24,36.224,35.525,36.283,35.525,79440000.0,2.01,0.02010701210926502,2.010701210926502,1
2006-07-25,36.681,36.223,36.709,36.011,127240000.0,1.26,0.012615945229681902,1.2615945229681902,0
2006-07-26,36.594,36.681,36.951,36.475,73270000.0,-0.24,-0.002371800114500555,-0.23718001145005552,1
2006-07-27,36.888,36.595,37.112,36.593,72160000.0,0.8,0.008034103951467308,0.8034103951467308,1
2006-07-28,37.381,36.886,37.522,36.841,126320000.0,1.34,0.013364779874213806,1.3364779874213806,0
2006-07-31,37.077,37.381,37.399,37.077,66819999.99999999,-0.81,-0.00813247371659409,-0.8132473716594091,0
2006-08-01,36.839,37.077,37.084,36.536,83480000.0,-0.64,-0.006419073819348919,-0.6419073819348919,1
2006-08-02,37.288,36.843,37.481,36.834,102120000.0,1.22,0.01218817014576934,1.218817014576934,1
2006-08-03,37.451,37.288,37.688,36.893,77650000.0,0.44,0.004371379532289277,0.4371379532289277,1
2006-08-04,37.848,37.462,38.172,37.462,73280000.0,1.06,0.01060051801020001,1.060051801020001,0
2006-08-07,37.698,37.845,37.879,37.518,65290000.00000001,-0.4,-0.003963221306277687,-0.39632213062776867,0
2006-08-08,37.6,37.699,38.081,37.532,101670000.0,-0.26,-0.0025996074062284436,-0.25996074062284436,0
2006-08-09,37.255,37.602,38.086,37.18,112210000.0,-0.92,-0.00917553191489362,-0.917553191489362,1
2006-08-10,37.354,37.255,37.423,36.929,100390000.0,0.27,0.0026573614279961078,0.2657361427996108,0
2006-08-11,36.944,37.354,37.502,36.886,74680000.0,-1.1,-0.010976066820153063,-1.0976066820153063,0
2006-08-14,36.557,36.95,37.184,36.49,71850000.0,-1.05,-0.010475313988739687,-1.0475313988739687,1
2006-08-15,37.296,36.559,37.417,36.559,114350000.0,2.02,0.020215006701862714,2.0215006701862714,1
2006-08-16,37.678,37.296,37.697,37.21,242520000.0,1.02,0.010242385242385188,1.0242385242385188,0
2006-08-17,37.559,37.451,38.022,37.402,106440000.0,-0.32,-0.003158341737884207,-0.3158341737884207,0
2006-08-18,37.552,37.559,37.589,37.178,76320000.0,-0.02,-0.00018637343912242255,-0.018637343912242255,0
2006-08-21,37.161,37.55,37.55,37.139,115890000.0,-1.04,-0.010412228376651012,-1.0412228376651012,0
2006-08-22,36.678,37.161,37.255,36.511,86330000.0,-1.3,-0.012997497376281641,-1.2997497376281641,0
2006-08-23,35.512,36.675,36.69,35.512,145260000.0,-3.18,-0.031790173946234734,-3.1790173946234734,1
2006-08-24,35.797,35.514,35.872,35.123,89260000.0,0.8,0.008025456183825108,0.8025456183825108,1
2006-08-25,35.958,35.795,36.128,35.586,89310000.0,0.45,0.004497583596390742,0.4497583596390742,1
2006-08-28,36.375,35.958,36.389,35.649,78680000.0,1.16,0.011596863006841263,1.1596863006841263,0
2006-08-29,36.304,36.384,36.617,36.013,59390000.0,-0.2,-0.0019518900343642454,-0.19518900343642454,1
2006-08-30,36.313,36.303,36.52,36.125,144240000.0,0.02,0.00024790656676954015,0.024790656676954015,0
2006-08-31,36.232,36.313,36.606,36.013,152050000.0,-0.22,-0.002230606119020817,-0.2230606119020817,1
2006-09-01,37.329,36.232,37.329,36.232,98950000.0,3.03,0.030277103113270032,3.027710311327003,1
2006-09-04,37.693,37.33,37.739,37.287,83710000.0,0.98,0.009751131827801407,0.9751131827801407,0
2006-09-05,37.368,37.693,37.693,37.271,104150000.0,-0.86,-0.008622290610988625,-0.8622290610988625,0
2006-09-06,36.71,37.368,37.368,36.71,99020000.0,-1.76,-0.017608649111539365,-1.7608649111539365,0
2006-09-08,36.558,36.705,36.725,36.495,80360000.0,-0.41,-0.004140561154998612,-0.4140561154998612,0
2006-09-11,35.772,36.561,36.561,35.666,158480000.0,-2.15,-0.021500082061381987,-2.1500082061381987,1
2006-09-12,36.147,35.777,36.147,35.626,127770000.0,1.05,0.01048305937604832,1.048305937604832,1
2006-09-13,36.55,36.147,36.726,36.034,142780000.0,1.11,0.01114891968904752,1.114891968904752,0
2006-09-14,36.154,36.548,36.68,36.087,91090000.0,-1.08,-0.010834473324213278,-1.0834473324213278,1
2006-09-15,36.17,36.154,36.469,35.878,81900000.0,0.04,0.0004425513082921828,0.04425513082921828,1
2006-09-18,36.483,36.168,36.67,36.134,68700000.0,0.87,0.008653580315178155,0.8653580315178155,0
2006-09-19,35.886,36.477,36.487,35.555,115660000.0,-1.64,-0.016363785872872127,-1.6363785872872127,0
2006-09-20,35.197,35.889,36.069,34.928,153830000.0,-1.92,-0.019199687900574025,-1.9199687900574025,0
2006-09-21,34.83,35.199,35.332,34.624,198930000.0,-1.04,-0.010427025030542492,-1.0427025030542492,0
2006-09-22,34.799,34.829,34.897,34.397,131280000.0,-0.09,-0.0008900373241458315,-0.08900373241458315,1
2006-09-25,34.973,34.803,35.054,34.127,126960000.0,0.5,0.005000143682289737,0.5000143682289737,1
2006-09-26,35.819,34.972,35.827,34.972,121510000.0,2.42,0.024190089497612588,2.419008949761259,1
2006-09-27,36.106,35.817,36.114,35.611,152450000.0,0.8,0.008012507328512664,0.8012507328512664,1
2006-09-28,36.486,36.105,36.487,36.031,124880000.0,1.05,0.01052456655403522,1.052456655403522,0
2006-09-29,36.449,36.486,36.57,36.261,128960000.00000001,-0.1,-0.0010140875952420192,-0.10140875952420192,1
2006-10-02,37.058,36.45,37.317,36.45,149990000.0,1.67,0.016708277318993714,1.6708277318993714,0
2006-10-03,36.438,37.057,37.057,36.438,121790000.0,-1.67,-0.016730530519725728,-1.6730530519725728,1
2006-10-04,37.749,36.441,37.78,36.441,201050000.0,3.6,0.03597892310225581,3.597892310225581,1
2006-10-05,37.977,37.75,38.205,37.624,147090000.0,0.6,0.006039895096558778,0.6039895096558778,0
2006-10-06,37.94,37.976,37.976,37.493,88620000.0,-0.1,-0.0009742739026252778,-0.09742739026252778,1
2006-10-09,38.406,37.93,38.626,37.736,111500000.0,1.23,0.012282551396942676,1.2282551396942676,1
2006-10-10,38.655,38.411,38.778,38.407,119440000.0,0.65,0.0064833619746915705,0.648336197469157,0
2006-10-11,38.322,38.652,38.652,38.091,87990000.0,-0.86,-0.008614668218859145,-0.8614668218859145,1
2006-10-13,38.85,38.328,39.177,38.328,112580000.0,1.38,0.0137779865351495,1.37779865351495,1
2006-10-16,39.229,38.852,39.261,38.672,110700000.0,0.98,0.009755469755469592,0.9755469755469592,0
2006-10-17,38.898,39.226,39.226,38.672,88850000.0,-0.84,-0.00843763542277387,-0.843763542277387,0
2006-10-18,38.686,38.898,39.446,38.557,208400000.0,-0.55,-0.005450151678749626,-0.5450151678749626,1
2006-10-19,38.92,38.595,38.94,38.561,3890000.0,0.6,0.006048699788037126,0.6048699788037126,0
2006-10-20,38.643,38.919,38.958,38.44,71730000.0,-0.71,-0.007117163412127425,-0.7117163412127425,1
2006-10-23,39.227,38.643,39.227,38.273,101060000.0,1.51,0.015112698289470261,1.511269828947026,1
2006-10-24,39.499,39.227,39.552,39.091,74330000.0,0.69,0.006933999541132607,0.6933999541132607,1
2006-10-25,39.563,39.499,39.721,39.341,122630000.0,0.16,0.0016202941846628072,0.16202941846628072,1
2006-10-26,39.645,39.563,39.843,39.365,98570000.0,0.21,0.00207264363167603,0.207264363167603,0
2006-10-27,39.328,39.64,39.746,39.293,115170000.0,-0.8,-0.007995964182116233,-0.7995964182116233,0
2006-10-30,38.9,39.327,39.34,38.681,94530000.0,-1.09,-0.0108828315703825,-1.08828315703825,1
2006-10-31,39.263,38.9,39.263,38.88,166830000.0,0.93,0.009331619537275015,0.9331619537275015,1
2006-11-01,39.93,39.279,40.104,39.279,151360000.0,1.7,0.016988003973206434,1.6988003973206434,1
2006-11-03,40.435,39.93,40.482,39.924,160850000.0,1.26,0.012647132481843348,1.2647132481843348,1
2006-11-06,41.247,40.437,41.256,40.437,171530000.0,2.01,0.02008161246444895,2.008161246444895,0
2006-11-07,41.048,41.247,41.402,40.863,129699999.99999999,-0.48,-0.004824593303755398,-0.4824593303755398,1
2006-11-08,41.334,41.042,41.345,40.624,142110000.0,0.7,0.006967452738257718,0.6967452738257718,0
2006-11-09,40.815,41.334,41.813,40.657,140120000.0,-1.26,-0.012556249092756655,-1.2556249092756655,0
2006-11-10,40.72,40.815,40.942,40.322,163280000.0,-0.23,-0.0023275756462084463,-0.23275756462084463,0
2006-11-13,40.606,40.724,40.724,40.038,116860000.0,-0.28,-0.0027996070726914457,-0.27996070726914457,1
2006-11-14,41.291,40.607,41.342,40.607,141770000.0,1.69,0.016869428163325484,1.6869428163325484,0
2006-11-16,41.162,41.296,41.781,41.153,157410000.0,-0.31,-0.003124167494127028,-0.3124167494127028,0
2006-11-17,41.029,41.164,41.164,40.482,117270000.0,-0.32,-0.003231135513337424,-0.3231135513337424,1
2006-11-21,41.57,41.029,41.57,40.986,118530000.0,1.32,0.013185795413000578,1.3185795413000578,1
2006-11-22,41.913,41.579,41.951,41.308,109890000.0,0.83,0.008251142650950172,0.8251142650950172,1
2006-11-23,42.07,41.913,42.308,41.913,91750000.0,0.37,0.0037458545081479055,0.37458545081479055,0
2006-11-24,41.758,42.071,42.071,41.468,92540000.0,-0.74,-0.007416211076776702,-0.7416211076776702,0
2006-11-27,40.915,41.758,41.758,40.722,159520000.0,-2.02,-0.020187748455385846,-2.0187748455385846,1
2006-11-28,41.043,40.915,41.083,40.428,955370000.0,0.31,0.003128437003544038,0.3128437003544038,1
2006-11-29,41.97,41.041,41.988,41.041,146200000.0,2.26,0.022586068269863313,2.2586068269863313,0
2006-11-30,41.932,41.971,42.175,41.497,141200000.0,-0.09,-0.0009054086252083815,-0.09054086252083815,0
2006-12-01,41.327,41.93,42.095,41.192,84180000.0,-1.44,-0.014428121720881482,-1.4428121720881482,1
2006-12-04,42.654,41.329,42.66,41.282,86580000.0,3.21,0.03210975875335742,3.210975875335742,1
2006-12-05,43.157,42.652,43.261,42.636,97890000.0,1.18,0.011792563417264423,1.1792563417264423,0
2006-12-06,43.096,43.158,43.422,42.831,87840000.0,-0.14,-0.001413443937252401,-0.1413443937252401,0
2006-12-07,42.909,43.097,43.506,42.758,81580000.0,-0.43,-0.0043391498050863175,-0.43391498050863175,1
2006-12-08,42.978,42.91,43.303,42.818,66400000.00000001,0.16,0.001608054254352398,0.1608054254352398,1
2006-12-11,43.297,42.968,43.432,42.968,99180000.0,0.74,0.007422402159244168,0.7422402159244168,0
2006-12-12,43.018,43.297,43.297,42.794,94210000.0,-0.64,-0.0064438644709794435,-0.6443864470979443,1
2006-12-13,43.285,43.026,43.394,42.783,194330000.0,0.62,0.006206704170347299,0.6206704170347299,1
2006-12-14,43.755,43.291,43.797,43.291,155100000.0,1.09,0.010858264987871236,1.0858264987871236,0
2006-12-15,43.596,43.755,44.263,43.447,140260000.0,-0.36,-0.003633870414809892,-0.3633870414809892,0
2006-12-18,43.509,43.596,44.048,43.4,138330000.0,-0.2,-0.0019955959262316636,-0.19955959262316636,1
2006-12-19,43.59,43.038,43.59,42.891,119390000.0,0.19,0.001861683789560864,0.1861683789560864,0
2006-12-20,43.502,43.592,43.946,43.379,111490000.0,-0.2,-0.0020188116540491574,-0.20188116540491574,0
2006-12-21,43.385,43.505,43.689,43.1,80740000.0,-0.27,-0.0026895315157924315,-0.26895315157924315,0
2006-12-22,43.356,43.385,43.602,43.125,65730000.00000001,-0.07,-0.0006684337904805382,-0.06684337904805382,1
2006-12-26,43.603,43.356,43.611,43.356,47330000.0,0.57,0.005697020020297039,0.5697020020297039,1
2006-12-27,44.526,43.602,44.526,43.602,101320000.0,2.12,0.021168268238423993,2.1168268238423993,0
2006-12-28,44.474,44.526,44.675,44.373,113110000.0,-0.12,-0.0011678569824373763,-0.11678569824373763,1
2007-01-02,45.383,44.476,45.388,44.476,75560000.0,2.04,0.020438908126096278,2.043890812609628,0
2007-01-03,44.445,45.379,45.379,44.284,122370000.0,-2.07,-0.020668532269792705,-2.0668532269792705,0
2007-01-04,44.02,44.442,44.442,43.623,86580000.0,-0.96,-0.009562380470244047,-0.9562380470244047,0
2007-01-05,42.245,44.019,44.081,42.16,164060000.0,-4.03,-0.040322580645161366,-4.032258064516137,1
2007-01-08,42.83,42.249,42.926,42.144,114010000.0,1.38,0.013847792638182144,1.3847792638182144,0
2007-01-09,42.007,42.831,43.001,41.438,112990000.0,-1.92,-0.01921550315199627,-1.9215503151996272,1
2007-01-10,42.336,42.001,42.336,41.266,110760000.0,0.78,0.007832027995334112,0.7832027995334112,1
2007-01-11,42.67,42.336,43.128,41.94,84170000.0,0.79,0.007889266817838303,0.7889266817838303,1
2007-01-12,43.095,42.669,43.188,42.526,96840000.0,1.0,0.009960159362549792,0.9960159362549792,0
2007-01-15,42.919,43.095,43.473,42.875,45030000.0,-0.41,-0.004084000464090964,-0.40840004640909644,0
